Date,Ball1,Ball2,Ball3,Ball4,Ball5,Ball6
01/24/2022,12,14,24,42,53,3
01/25/2022,14,15,19,30,38,3
01/26/2022,14,16,17,40,47,4
01/27/2022,19,39,43,49,51,3
01/28/2022,17,27,31,43,51,1
01/29/2022,2,4,5,16,22,1
01/30/2022,13,33,46,47,49,2
01/31/2022,1,11,24,37,54,3
02/01/2022,20,24,30,41,53,4
02/02/2022,17,21,22,28,44,3
02/03/2022,11,25,28,34,37,4
02/04/2022,20,22,24,37,39,4
02/05/2022,1,2,13,26,43,1
02/06/2022,2,3,14,20,26,1
02/07/2022,18,20,22,43,59,3
02/08/2022,5,10,35,42,56,1
02/09/2022,9,12,24,32,40,3
02/10/2022,3,28,36,46,53,1
02/11/2022,19,20,25,55,57,2
02/12/2022,20,21,25,30,41,2
02/13/2022,6,16,31,46,50,1
02/14/2022,18,22,29,37,40,1
02/15/2022,14,27,36,41,53,4
02/16/2022,2,7,14,21,25,1
02/17/2022,9,11,14,21,35,2
02/18/2022,13,34,43,48,52,2
02/19/2022,2,21,31,45,59,1
02/20/2022,13,15,24,25,54,2
02/21/2022,4,40,42,54,58,3
02/22/2022,4,14,16,17,52,4
02/23/2022,27,36,40,46,53,3
02/24/2022,16,21,27,56,58,2
02/25/2022,6,40,48,50,52,2
02/26/2022,4,42,44,51,54,4
02/27/2022,32,36,41,58,60,4
02/28/2022,17,21,27,30,54,2
03/01/2022,29,31,39,48,59,1
03/02/2022,7,30,45,47,54,3
03/03/2022,10,28,31,32,58,4
03/04/2022,7,10,11,15,50,1
03/05/2022,17,37,40,42,45,2
03/06/2022,8,13,39,55,59,3
03/07/2022,12,13,15,26,55,1
03/08/2022,11,15,44,50,51,2
03/09/2022,12,21,23,37,56,1
03/10/2022,9,13,43,53,55,2
03/11/2022,6,21,31,36,59,1
03/12/2022,4,34,38,39,44,2
03/13/2022,7,15,16,18,60,1
03/14/2022,9,19,27,45,55,4
03/15/2022,7,14,25,47,49,3
03/16/2022,10,11,13,26,29,4
03/17/2022,5,9,14,34,58,3
03/18/2022,7,10,13,41,60,1
03/19/2022,4,24,29,32,50,1
03/20/2022,5,6,12,26,40,1
03/21/2022,26,45,49,51,52,1
03/22/2022,5,19,49,54,60,1
03/23/2022,12,21,25,46,50,4
03/24/2022,35,46,47,49,56,4
03/25/2022,2,5,8,21,55,3
03/26/2022,3,15,38,42,48,3
03/27/2022,12,18,26,42,58,3
03/28/2022,8,17,24,44,48,4
03/29/2022,10,40,44,46,60,1
03/30/2022,5,23,42,56,57,1
03/31/2022,1,2,27,29,30,3
04/01/2022,3,28,55,56,58,1
04/02/2022,3,14,16,33,52,2
04/03/2022,3,7,14,26,39,1
04/04/2022,16,21,43,49,53,1
04/05/2022,13,24,31,42,53,4
04/06/2022,18,20,43,53,60,3
04/07/2022,8,21,30,35,55,3
04/08/2022,21,25,45,46,54,2
04/09/2022,4,24,36,47,49,2
04/10/2022,4,22,25,28,38,2
04/11/2022,14,37,38,54,59,2
04/12/2022,18,31,38,52,53,2
04/13/2022,2,4,34,38,60,2
04/14/2022,15,16,26,27,46,4
04/15/2022,28,34,44,53,56,3
04/16/2022,3,13,28,42,59,2
04/17/2022,14,27,40,57,59,1
04/18/2022,5,33,37,41,50,2
04/19/2022,2,8,16,37,45,3
04/20/2022,28,33,48,53,55,1
04/21/2022,10,11,22,25,29,3
04/22/2022,14,23,24,26,39,1
04/23/2022,8,16,31,43,55,4
04/24/2022,7,14,33,46,48,1
04/25/2022,1,8,9,12,14,4
04/26/2022,12,31,35,53,57,4
04/27/2022,20,26,30,44,50,2
04/28/2022,15,23,46,55,57,2
04/29/2022,6,9,41,45,47,4
04/30/2022,2,3,13,54,57,3
05/01/2022,4,6,52,55,59,4
05/02/2022,17,28,31,41,43,1
05/03/2022,8,22,23,35,51,3
05/04/2022,8,21,22,34,53,4
05/05/2022,15,23,29,39,54,2
05/06/2022,3,4,14,53,60,4
05/07/2022,30,37,40,54,59,2
05/08/2022,1,12,34,45,48,3
05/09/2022,2,13,29,45,50,2
05/10/2022,1,8,34,36,48,1
05/11/2022,8,19,44,47,50,1
05/12/2022,17,40,41,53,60,2
05/13/2022,30,38,47,57,59,2
05/14/2022,4,6,10,20,26,4
05/15/2022,12,18,22,32,47,3
05/16/2022,5,26,48,50,54,2
05/17/2022,23,24,30,41,49,2
05/18/2022,19,41,49,58,60,3
05/19/2022,41,47,51,58,60,3
05/20/2022,2,38,43,47,55,1
05/21/2022,2,8,10,12,42,3
05/22/2022,8,21,25,34,59,1
05/23/2022,7,10,33,41,59,4
05/24/2022,7,22,26,30,40,3
05/25/2022,8,11,39,46,47,1
05/26/2022,3,9,33,57,58,1
05/27/2022,9,12,27,49,50,4
05/28/2022,9,11,23,32,39,1
05/29/2022,2,6,14,34,36,3
05/30/2022,24,33,47,49,52,3
05/31/2022,25,34,35,56,58,1
06/01/2022,1,27,33,37,42,1
06/02/2022,12,40,54,55,60,3
06/03/2022,9,22,23,51,55,4
06/04/2022,8,24,27,49,59,1
06/05/2022,39,43,46,47,52,2
06/06/2022,13,20,48,49,51,3
06/07/2022,9,33,49,50,59,4
06/08/2022,12,13,16,20,42,1
06/09/2022,1,7,24,53,56,2
06/10/2022,7,8,22,33,38,2
06/11/2022,7,17,23,50,59,2
06/12/2022,4,18,25,46,59,1
06/13/2022,15,42,51,52,59,2
06/14/2022,8,17,27,31,44,2
06/15/2022,8,15,40,50,56,3
06/16/2022,1,4,11,28,43,3
06/17/2022,11,13,42,55,57,4
06/18/2022,8,12,25,41,58,2
06/19/2022,1,6,20,36,51,1
06/20/2022,13,20,32,44,57,3
06/21/2022,22,25,43,48,59,2
06/22/2022,14,16,20,26,34,2
06/23/2022,2,10,40,52,56,2
06/24/2022,13,48,49,50,60,2
06/25/2022,3,46,49,55,60,1
06/26/2022,2,36,37,44,52,2
06/27/2022,9,21,34,44,48,2
06/28/2022,21,34,36,38,45,3
06/29/2022,9,27,29,33,51,4
06/30/2022,6,9,20,31,34,2
07/01/2022,11,15,25,39,43,3
07/02/2022,15,17,23,35,39,4
07/03/2022,3,12,19,34,49,1
07/04/2022,5,10,19,22,43,4
07/05/2022,8,26,37,38,57,1
07/06/2022,8,14,42,45,58,2
07/07/2022,28,31,37,47,58,4
07/08/2022,7,20,25,42,45,2
07/09/2022,14,30,34,40,48,2
07/10/2022,1,5,11,21,33,4
07/11/2022,2,10,15,22,29,4
07/12/2022,8,28,35,46,57,4
07/13/2022,6,10,18,41,50,2
07/14/2022,5,22,23,44,59,4
07/15/2022,4,6,7,17,46,1
07/16/2022,4,30,44,52,55,4
07/17/2022,26,27,32,47,55,1
07/18/2022,7,20,22,30,46,3
07/19/2022,3,36,38,42,51,1
07/20/2022,25,26,39,42,56,2
07/21/2022,7,10,19,21,54,4
07/22/2022,1,15,19,26,49,3
07/23/2022,4,7,25,41,53,2
07/24/2022,1,7,15,16,51,3
07/25/2022,25,30,33,39,49,2
07/26/2022,11,25,26,41,45,4
07/27/2022,16,32,38,39,48,3
07/28/2022,14,24,29,47,56,2
07/29/2022,6,7,31,38,41,2
07/30/2022,20,24,31,39,60,4
07/31/2022,16,23,29,59,60,3
08/01/2022,11,20,36,40,46,2
08/02/2022,3,21,36,44,50,3
08/03/2022,2,13,42,47,48,4
08/04/2022,6,14,19,45,53,1
08/05/2022,6,20,21,26,57,1
08/06/2022,13,16,42,57,58,2
08/07/2022,7,27,34,42,50,1
08/08/2022,24,26,50,51,58,1
08/09/2022,9,25,43,44,52,2
08/10/2022,15,26,45,49,53,1
08/11/2022,2,7,13,20,52,2
08/12/2022,23,29,56,58,59,3
08/13/2022,5,9,27,33,57,2
08/14/2022,12,21,45,51,57,2
08/15/2022,10,11,17,42,58,4
08/16/2022,4,22,38,48,58,4
08/17/2022,31,33,39,48,53,3
08/18/2022,2,19,25,26,60,4
08/19/2022,9,16,51,57,59,2
08/20/2022,13,23,37,57,60,1
08/21/2022,2,21,30,48,58,1
08/22/2022,5,14,48,51,57,1
08/23/2022,6,20,21,34,49,2
08/24/2022,7,15,33,42,53,4
08/25/2022,10,27,29,51,59,1
08/26/2022,1,18,23,39,55,2
08/27/2022,5,19,20,23,38,3
08/28/2022,16,23,27,29,57,4
08/29/2022,1,2,24,31,51,3
08/30/2022,2,5,14,40,48,3
08/31/2022,9,19,31,39,54,4
09/01/2022,2,15,26,50,54,3
09/02/2022,2,21,27,39,49,3
09/03/2022,17,34,36,56,60,2
09/04/2022,10,11,20,28,36,2
09/05/2022,8,12,25,43,55,1
09/06/2022,1,13,17,57,60,4
09/07/2022,2,14,39,47,59,3
09/08/2022,21,48,49,54,55,3
09/09/2022,27,36,39,48,50,2
09/10/2022,6,23,34,48,52,3
09/11/2022,14,23,27,32,51,3
09/12/2022,21,31,37,42,60,1
09/13/2022,9,24,27,31,55,1
09/14/2022,14,21,25,33,44,3
09/15/2022,2,3,25,43,57,1
09/16/2022,8,18,42,48,56,4
09/17/2022,2,21,32,42,54,4
09/18/2022,8,41,45,50,54,4
09/19/2022,16,18,37,48,54,3
09/20/2022,1,10,28,44,45,4
09/21/2022,1,4,43,48,60,1
09/22/2022,3,6,10,26,40,2
09/23/2022,13,24,31,43,50,1
09/24/2022,10,22,47,57,60,2
09/25/2022,6,13,35,43,53,1
09/26/2022,1,8,11,31,57,4
09/27/2022,4,10,30,46,52,1
09/28/2022,23,44,47,50,57,2
09/29/2022,1,3,26,44,59,3
09/30/2022,16,33,46,53,58,2
10/01/2022,6,14,23,32,33,3
10/02/2022,5,18,27,34,54,2
10/03/2022,12,25,30,42,52,2
10/04/2022,9,15,32,40,42,1
10/05/2022,15,38,44,54,55,3
10/06/2022,13,14,29,53,55,1
10/07/2022,11,12,37,40,48,2
10/08/2022,15,30,34,42,49,2
10/09/2022,4,8,17,36,39,3
10/10/2022,18,22,40,42,56,2
10/11/2022,6,7,14,39,43,1
10/12/2022,13,16,26,27,51,2
10/13/2022,15,17,32,42,59,1
10/14/2022,5,9,27,35,46,1
10/15/2022,25,41,54,56,58,3
10/16/2022,14,16,30,59,60,3
10/17/2022,11,23,24,29,45,1
10/18/2022,15,25,47,53,56,4
10/19/2022,20,29,30,48,59,4
10/20/2022,11,39,42,53,55,3
10/21/2022,15,17,42,44,53,1
10/22/2022,2,21,29,30,32,1
10/23/2022,7,18,24,32,35,4
10/24/2022,6,15,45,48,53,1
10/25/2022,9,23,27,46,49,1
10/26/2022,32,44,46,54,59,4
10/27/2022,6,21,32,55,59,1
10/28/2022,14,23,27,32,48,3
10/29/2022,3,25,37,55,59,4
10/30/2022,7,9,22,58,60,3
10/31/2022,14,26,31,37,41,3
11/01/2022,18,24,25,43,52,2
11/02/2022,26,28,43,53,56,1
11/03/2022,18,22,38,43,56,3
11/04/2022,9,17,19,34,37,3
11/05/2022,6,21,34,37,42,3
11/06/2022,12,20,27,32,33,3
11/07/2022,18,19,25,33,41,4
11/08/2022,2,22,25,28,44,1
11/09/2022,2,3,4,14,26,2
11/10/2022,2,4,5,6,58,4
11/11/2022,2,13,33,44,52,3
11/12/2022,6,19,23,43,53,1
11/13/2022,14,25,30,44,54,2
11/14/2022,4,9,12,41,53,3
11/15/2022,7,33,34,40,45,2
11/16/2022,1,33,48,52,55,4
11/17/2022,5,22,40,48,57,2
11/18/2022,31,35,38,49,56,3
11/19/2022,2,3,35,42,58,1
11/20/2022,12,36,42,43,59,3
11/21/2022,7,26,31,37,44,1
11/22/2022,4,12,20,45,53,1
11/23/2022,4,16,48,58,59,1
11/24/2022,4,21,46,56,59,2
11/25/2022,9,12,19,36,54,1
11/26/2022,11,18,41,44,58,4
11/27/2022,18,23,24,58,59,2
11/28/2022,20,24,40,48,59,1
11/29/2022,4,29,48,54,58,4
11/30/2022,18,21,24,33,44,1
12/01/2022,6,10,25,35,50,3
12/02/2022,10,14,16,40,58,4
12/03/2022,11,32,36,42,57,3
12/04/2022,22,28,32,49,55,2
12/05/2022,25,36,50,59,60,2
12/06/2022,21,29,34,36,41,2
12/07/2022,5,25,26,34,52,3
12/08/2022,24,33,46,51,54,1
12/09/2022,7,14,17,34,56,1
12/10/2022,5,14,21,31,50,1
12/11/2022,4,21,42,55,58,1
12/12/2022,5,18,21,50,52,4
12/13/2022,10,25,26,29,47,1
12/14/2022,12,25,41,57,58,3
12/15/2022,5,8,11,14,29,3
12/16/2022,10,24,40,44,56,3
12/17/2022,11,15,42,43,60,4
12/18/2022,2,15,25,43,49,3
12/19/2022,13,40,44,48,49,3
12/20/2022,22,24,27,29,42,3
12/21/2022,17,25,26,51,58,3
12/22/2022,1,6,11,28,33,2
12/23/2022,6,27,28,39,49,4
12/24/2022,10,18,33,37,40,1
12/25/2022,1,32,37,53,56,2
12/26/2022,7,10,24,29,51,4
12/27/2022,6,34,36,53,56,3
12/28/2022,10,23,35,39,59,3
12/29/2022,13,14,21,44,46,4
12/30/2022,1,6,28,30,60,3
12/31/2022,1,4,6,25,60,4
01/01/2023,15,26,31,44,53,4
01/02/2023,1,9,13,17,45,4
01/03/2023,5,14,27,46,53,4
01/04/2023,1,5,6,28,41,2
01/05/2023,36,37,43,45,48,3
01/06/2023,8,10,24,27,39,1
01/07/2023,7,13,19,58,60,1
01/08/2023,1,10,23,32,54,3
01/09/2023,1,7,8,17,52,1
01/10/2023,3,15,44,53,57,2
01/11/2023,13,20,26,44,46,4
01/12/2023,13,16,19,43,44,3
01/13/2023,1,13,16,20,50,4
01/14/2023,12,19,24,27,45,2
01/15/2023,23,27,34,43,44,4
01/16/2023,22,28,32,44,54,3
01/17/2023,1,5,26,38,48,3
01/18/2023,8,22,39,41,47,2
01/19/2023,11,19,33,43,53,2
01/20/2023,13,28,53,54,58,3
01/21/2023,4,21,28,32,36,1
01/22/2023,18,23,30,42,48,4
01/23/2023,16,17,21,30,60,2
01/24/2023,11,22,46,47,54,2
01/25/2023,9,23,27,45,58,1
01/26/2023,2,8,27,44,57,2
01/27/2023,9,18,34,38,49,1
01/28/2023,39,40,42,45,51,3
01/29/2023,7,31,47,54,56,1
01/30/2023,36,43,46,55,59,2
01/31/2023,5,11,24,26,46,3
02/01/2023,3,14,29,39,52,1
02/02/2023,14,16,30,50,53,1
02/03/2023,23,28,34,48,53,3
02/04/2023,15,37,44,49,54,3
02/05/2023,18,20,34,36,44,2
02/06/2023,5,8,28,30,55,1
02/07/2023,22,26,31,57,58,4
02/08/2023,1,5,7,30,36,4
02/09/2023,12,17,24,35,45,2
02/10/2023,5,8,30,43,46,2
02/11/2023,11,19,24,49,57,1
02/12/2023,10,12,34,44,53,1
02/13/2023,9,11,12,30,38,4
02/14/2023,6,16,26,49,60,3
02/15/2023,4,18,35,48,50,1
02/16/2023,14,17,27,28,48,4
02/17/2023,6,26,36,43,45,1
02/18/2023,2,7,9,27,51,3
02/19/2023,8,37,43,56,57,2
02/20/2023,13,21,23,49,51,3
02/21/2023,7,20,30,31,52,2
02/22/2023,23,30,35,37,51,3
02/23/2023,15,16,28,44,57,2
02/24/2023,15,21,39,45,49,1
02/25/2023,9,12,34,35,56,1
02/26/2023,13,17,18,50,60,2
02/27/2023,7,26,33,50,53,4
02/28/2023,3,7,19,38,51,3
03/01/2023,3,5,22,46,56,4
03/02/2023,5,9,15,29,60,1
03/03/2023,25,38,57,59,60,2
03/04/2023,2,5,16,18,59,3
03/05/2023,3,13,41,47,52,4
03/06/2023,16,22,23,26,49,1
03/07/2023,2,4,22,26,51,1
03/08/2023,2,15,20,39,42,1
03/09/2023,12,37,42,48,56,1
03/10/2023,15,18,29,38,39,1
03/11/2023,14,27,46,51,53,2
03/12/2023,16,20,25,40,56,3
03/13/2023,8,15,34,35,57,4
03/14/2023,1,11,27,41,44,1
03/15/2023,10,20,24,47,50,4
03/16/2023,13,24,31,33,37,4
03/17/2023,7,9,30,38,59,3
03/18/2023,16,23,26,36,37,1
03/19/2023,2,8,19,47,52,2
03/20/2023,32,34,38,44,45,4
03/21/2023,20,32,36,45,56,4
03/22/2023,1,10,22,30,36,1
03/23/2023,6,19,21,26,41,2
03/24/2023,4,7,22,51,52,3
03/25/2023,15,18,19,45,58,4
03/26/2023,5,26,28,43,45,4
03/27/2023,6,29,37,38,46,1
03/28/2023,35,40,43,49,54,3
03/29/2023,2,13,16,39,46,3
03/30/2023,15,25,35,44,47,2
03/31/2023,12,13,34,35,36,2
04/01/2023,14,17,30,38,45,4
04/02/2023,4,21,37,50,54,1
04/03/2023,8,25,44,51,55,4
04/04/2023,6,10,27,29,43,4
04/05/2023,3,16,18,32,37,1
04/06/2023,1,5,39,41,60,4
04/07/2023,10,17,20,21,54,4
04/08/2023,24,26,38,50,55,4
04/09/2023,9,16,21,27,28,4
04/10/2023,29,30,35,48,55,2
04/11/2023,1,14,30,45,49,4
04/12/2023,19,29,34,37,46,3
04/13/2023,5,8,29,54,55,2
04/14/2023,3,5,7,30,34,3
04/15/2023,16,19,24,30,53,1
04/16/2023,22,37,44,45,48,2
04/17/2023,10,23,26,39,57,3
04/18/2023,8,12,16,18,21,4
04/19/2023,17,19,20,44,57,2
04/20/2023,9,13,15,39,56,3
04/21/2023,5,13,20,26,40,1
04/22/2023,6,13,32,50,51,4
04/23/2023,9,11,26,46,52,1
04/24/2023,21,22,41,50,51,3
04/25/2023,23,24,29,41,54,1
04/26/2023,1,9,31,55,59,2
04/27/2023,1,4,24,47,58,3
04/28/2023,25,34,44,51,52,3
04/29/2023,11,30,32,39,51,4
04/30/2023,1,29,30,35,55,1
05/01/2023,37,41,42,46,48,1
05/02/2023,6,19,35,49,56,4
05/03/2023,17,26,37,43,53,2
05/04/2023,1,6,13,16,36,3
05/05/2023,14,28,49,54,55,3
05/06/2023,25,31,34,35,52,2
05/07/2023,19,29,31,41,43,4
05/08/2023,4,18,31,34,50,3
05/09/2023,11,28,31,35,37,1
05/10/2023,1,5,8,23,46,1
05/11/2023,11,22,39,50,56,1
05/12/2023,13,15,19,42,45,3
05/13/2023,6,8,33,39,40,4
05/14/2023,5,16,24,29,57,3
05/15/2023,1,6,20,46,54,4
